Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0KifDRZ1gyKjJEzF5GIrhA,"Evergreen","Cold Cuts","Wiki;Subjxct 5;Papo2oo4",2022-10-21,186766,0,false,1225721008,2022-10-21T19:42:39Z,"experimental hip hop,alternative hip hop,cloud rap","Wikset Enterprise",0.528,0.637,1,-6.203,1,0.368,0.136,0,0.41,0.261,144.393,4
spotify:track:70WEQXQed7I4fc6KhAhhZo,"Bossed Up Sense","Cold Cuts","Wiki;Subjxct 5",2022-10-21,171608,0,false,1225721008,2022-10-21T19:46:06Z,"experimental hip hop,alternative hip hop","Wikset Enterprise",0.612,0.883,10,-4.305,0,0.335,0.019,0,0.11,0.495,167.955,4
spotify:track:0AKu9KkLB8OXkPCvIwvOOF,"Bones","Cold Cuts","Wiki;Subjxct 5;Papo2oo4",2022-10-21,227625,0,false,1225721008,2022-10-22T04:13:31Z,"experimental hip hop,alternative hip hop,cloud rap","Wikset Enterprise",0.52,0.801,1,-5.079,1,0.368,0.175,0,0.613,0.372,144.897,4
spotify:track:1VGWzvuuhW4trxmSXRGUYc,"This Is My City - Federal Reserve Version","U Wasn't There","Cam'ron;A-Trak",2022-09-23,210133,14,true,1225721008,2022-10-23T20:27:46Z,"east coast hip hop,disco house","Federal Reserve / EMPIRE",0.537,0.757,1,-8.098,1,0.319,0.038,0.0000201,0.551,0.677,138.11,4
spotify:track:0UkBYoiZGpCzB5uFLwRw00,"Jersey Sub","Cold Cuts","Wiki;Subjxct 5",2022-10-21,327625,0,false,1225721008,2022-10-23T21:31:21Z,"experimental hip hop,alternative hip hop","Wikset Enterprise",0.422,0.679,11,-5.408,0,0.266,0.423,0,0.0912,0.771,70.263,4
spotify:track:5MU2q1xtnmC1i1hmETSQKF,"City in a City","Scry","Cole Pulice",2022-09-30,347886,18,false,1225721008,2022-10-24T12:29:43Z,"ambient jazz,ambient,electroacoustic","Moon Glyph",0.418,0.427,5,-7.341,1,0.0324,0.967,0.9,0.106,0.474,143.805,3
spotify:track:36tF6eoNw42PF9KsHV25wg,"Black Alchemy/Hall of Mirrors","Black Alchemy/Hall of Mirrors","Marquis Hill;maassai;Samora Pinderhughes",2022-10-26,360874,13,false,1225721008,2022-10-27T02:47:25Z,"jazz,experimental jazz,nu jazz,experimental hip hop,indie jazz","Edition Records",0.477,0.731,1,-10.907,1,0.0948,0.483,0.0922,0.12,0.713,133.99,4
spotify:track:5s7PBYvyL2yQvVKSVHQlSs,"Dan Marino","Boat Songs","MJ Lenderman",2022-04-29,135750,0,false,1225721008,2022-10-27T23:31:59Z,"alt country","Dear Life Records",0.609,0.351,2,-18.482,1,0.0335,0.963,0.818,0.093,0.707,117.844,4
spotify:track:4Cr005IRDusNuBptWOISun,"Gee Whiz - 1958 Rehearsal","Gee Whiz, 1958-1964","Lou Reed",2022-10-21,110546,5,false,1225721008,2022-10-28T00:09:51Z,"glam rock,proto-punk,art rock","Light in the Attic",0.434,0.326,6,-15.112,0,0.0471,0.995,0.892,0.382,0.236,94.308,4
spotify:track:0RGic4EbMrhaFkkmRNf0vN,"Claptrap Clapback","Claptrap Clapback","Basher",2022-08-31,227146,0,false,1225721008,2022-11-01T13:37:10Z,"","Sinking City Records",0.601,0.765,1,-7.966,1,0.0289,0.0399,0.0435,0.417,0.473,139.817,4
spotify:track:1A8ZPPaeS45JCtdSbdn20N,"peak chroma","peak chroma","caroline",2022-10-31,199000,11,false,1225721008,2022-11-01T15:59:02Z,"slowcore,post-rock","Rough Trade",0.317,0.517,4,-10.65,0,0.0451,0.797,0.303,0.0827,0.0397,65.55,4
spotify:track:5UygAFhpUKHOuBDu3e1OvG,"Foot Wrong","Paste","Moin",2022-10-28,289739,26,false,1225721008,2022-11-02T20:54:28Z,"noise rock,spoken word","AD 93",0.697,0.591,4,-19.28,0,0.0384,0.548,0.921,0.104,0.254,109.989,4
spotify:track:7m5CgpJ9qy91Ghvn56SRJE,"In a Tizzy","Paste","Moin",2022-10-28,202830,14,false,1225721008,2022-11-02T20:59:06Z,"noise rock,spoken word","AD 93",0.318,0.134,6,-20.182,1,0.0645,0.542,0.235,0.373,0.037,66.256,3
spotify:track:7cKNkv4fbirZFxw9AwgP20,"Life Choices","Paste","Moin",2022-10-28,304192,15,true,1225721008,2022-11-02T21:40:53Z,"noise rock,spoken word","AD 93",0.622,0.332,10,-16.432,0,0.0459,0.00537,0.807,0.0768,0.732,82.507,3
spotify:track:3NNDzIN6Rs2rxeHwpXH7yf,"What Do I Do?","What Do I Do?","MIKE",2022-11-03,156244,19,true,1225721008,2022-11-04T12:54:09Z,"experimental hip hop,alternative hip hop,jazz rap","10k",0.442,0.659,11,-5.824,0,0.029,0.259,0.0000038,0.274,0.139,106.149,4
spotify:track:5nm9NdI4RpS7KfAE4B0kiO,"Mess Mend","Comradely Objects","Horse Lords",2022-11-04,258803,15,false,1225721008,2022-11-04T20:52:52Z,"math rock,neo-psychedelic,krautrock,experimental,noise rock","RVNG Intl.",0.561,0.982,2,-10.444,1,0.0557,0.0054,0.918,0.263,0.152,123.901,1
spotify:track:4NfANGUYM8KHGTgxzNP6wg,"May Brigade","Comradely Objects","Horse Lords",2022-11-04,394097,11,false,1225721008,2022-11-04T21:04:47Z,"math rock,neo-psychedelic,krautrock,experimental,noise rock","RVNG Intl.",0.348,0.661,0,-9.132,0,0.068,0.0394,0.86,0.15,0.413,156.74,1
spotify:track:12WtBygLM06NOYXm3aiQoD,"fighting back","5 to the Eye with Stars","R.A.P. Ferreira",2022-11-04,135648,0,true,1225721008,2022-11-05T01:05:39Z,"experimental hip hop,jazz rap,alternative hip hop","Ruby Yacht",0.607,0.702,11,-9.433,1,0.475,0.701,0.000236,0.268,0.681,144.461,4
spotify:track:25xboCi9e1Qq24fSLRr5sO,"death drive freestyle","death drive freestyle","Dean Blunt",2022-11-05,68402,41,false,1225721008,2022-11-06T04:56:13Z,"","World Music",0.547,0.187,5,-14.793,0,0.036,0.672,0.0128,0.13,0.413,50.05,4
spotify:track:1m5x2I92LDLWUSluQI9HaF,"Isolation","Perspective","Molly Joyce;Nathan R. Stenberg;Debbie Towey;Mai Thor;Chris Martin;Donna Ray;Leslye Orr;Matthew Sanford;Kevin Kling;Arbdella Hudson;Richard Grimm;Katie De Leo;Andy Slater;Gabriel Roderick;Nicole Mary Milligan",2022-10-28,214000,0,false,1225721008,2022-11-07T18:58:13Z,"electroacoustic,spoken word,minimalism,experimental,riddim,dancehall,lovers rock,reggae,roots reggae,koplo,dangdut","New Amsterdam",0.443,0.692,1,-9.746,1,0.249,0.429,0,0.343,0.283,103.698,3
spotify:track:3FoZgxFJcwa17Z61erEPUH,"Mas Azalene Wi Amoutenene","Kel Tinariwen","Tinariwen",2022-11-04,253213,0,false,1225721008,2022-11-07T20:12:05Z,"gnawa","Wedge",0.693,0.566,7,-10.236,1,0.0292,0.175,0.0000297,0.161,0.867,159.701,3
spotify:track:67AEPCyEFsuBt1Z9kgDL9t,"heat on, lips on","MK 3.5: Die Cuts | City Planning","Mount Kimbie;Dom Maker",2022-11-04,108413,0,false,1225721008,2022-11-07T20:25:37Z,"","Warp Records",0.541,0.535,6,-10.305,0,0.268,0.769,0.36,0.0791,0.436,124.461,4
spotify:track:0IPFkUscKKM5ONRFC6IrsC,"tender hearts meet the sky","MK 3.5: Die Cuts | City Planning","Mount Kimbie;Dom Maker;keiyaA",2022-11-04,186826,0,false,1225721008,2022-11-07T21:08:41Z,"alternative r&b","Warp Records",0.602,0.534,2,-10.781,0,0.0656,0.785,0.00263,0.112,0.145,92.918,4
spotify:track:1l8EPTkTi7Yocew6CN0vKs,"A Queer Anthology of Drums","A Queer Anthology of Drums","Valentina Magaletti",2022-05-27,198269,0,false,1225721008,2022-11-08T19:37:53Z,"electroacoustic,experimental,musique concrète","bié Records",0.567,0.561,0,-14.92,0,0.0376,0.212,0.843,0.382,0.569,92.072,4
spotify:track:1TLap16vj7q3lToeDfMP8C,"The Culling","King Cobra","Infinity Knives;Brian Ennals;Tyler Moonlight",2022-07-11,84000,10,false,1225721008,2022-11-10T01:43:27Z,"experimental hip hop,indie r&b,alternative r&b","Phantom Limb",0.219,0.276,9,-10.229,0,0.0368,0.865,0.0365,0.109,0.037,100.182,1
spotify:track:2cS1hPezcaLTrfcLAzhJI0,"Stay Ready / Ur Dreamz","Infinite Zonez","Suzi Analogue",2022-09-09,294857,0,false,1225721008,2022-11-10T02:15:20Z,"footwork","Disciples",0.373,0.925,9,-8.174,1,0.0636,0.136,0.747,0.0574,0.882,139.944,4
spotify:track:7jbhzNC14Bkpt8PAUtwrJD,"NNO APOLOGY","Infinite Zonez","Suzi Analogue;Michael Millions",2022-09-09,245250,0,false,1225721008,2022-11-10T02:15:34Z,"footwork","Disciples",0.712,0.971,1,-8.508,1,0.104,0.000937,0.0218,0.135,0.418,160.086,4
spotify:track:5UiZJCWGCeKXycGQ6VjM8H,"For D.F.","Two Centuries","Qasim Naqvi;Wadada Leo Smith;Andrew Cyrille",2022-10-07,328359,4,false,1225721008,2022-11-10T04:55:09Z,"ambient,free jazz,avant-garde,experimental jazz,jazz","Red Hook Records",0.136,0.142,2,-14.143,0,0.0385,0.818,0.909,0.106,0.0388,60.296,3
spotify:track:73kHiNEmTJcfnXRcarT0j8,"The Curve","Two Centuries","Qasim Naqvi;Wadada Leo Smith;Andrew Cyrille",2022-10-07,289589,3,false,1225721008,2022-11-10T14:21:48Z,"ambient,free jazz,avant-garde,experimental jazz,jazz","Red Hook Records",0.147,0.323,5,-21.098,1,0.0409,0.929,0.962,0.0861,0.0709,93.963,4
spotify:track:02qIktWnxfDB4n1kNJ2Q0e,"Cada Músculo","Se Ve Desde Aquí","Mabe Fratti",2022-10-14,234875,12,false,1225721008,2022-11-10T19:26:31Z,"art pop,baroque pop,experimental,electroacoustic","Unheard Of Hope",0.305,0.219,0,-16.226,0,0.0276,0.736,0.166,0.142,0.38,102.38,4
spotify:track:4Q9qFQrqxGL96gLGe0vhEP,"S.O.M.","Spirit Roaming","AKAI SOLO",2022-11-11,260653,1,true,1225721008,2022-11-11T21:14:18Z,"experimental hip hop,alternative hip hop","Backwoodz Studioz",0.318,0.495,1,-10.335,1,0.22,0.0493,0,0.27,0.363,78.286,4
spotify:track:2bxnZC3pl2Xpe3vEfzrh8x,"Black Ice","BAG TALK DELUXE","Pink Siifu;YUNGMORPHEUS;Koncept Jack$son",2022-11-07,166000,8,true,1225721008,2022-11-11T22:17:29Z,"experimental hip hop","Dynamite Hill",0.434,0.467,10,-14.924,0,0.0984,0.54,0.000012,0.116,0.381,162.68,4
spotify:track:6bnlQbnfHEAk0NKbaC8hQz,"Big Bag","BAG TALK DELUXE","Pink Siifu;YUNGMORPHEUS",2022-11-07,176000,8,true,1225721008,2022-11-11T22:25:17Z,"experimental hip hop","Dynamite Hill",0.551,0.699,7,-14.18,1,0.222,0.747,0.00223,0.0947,0.147,77.356,4
spotify:track:0u5nhxmC2EiUR343dKktHd,"FTOS","BAG TALK DELUXE","Pink Siifu;YUNGMORPHEUS",2022-11-07,100000,6,true,1225721008,2022-11-11T22:31:14Z,"experimental hip hop","Dynamite Hill",0.683,0.821,10,-11.893,0,0.103,0.366,0.0000967,0.203,0.652,160.019,4
spotify:track:67U8xjEM846WoQBtRkCs8t,"Pen and Wine","BAG TALK DELUXE","Pink Siifu;YUNGMORPHEUS;Chuck Strangers",2022-11-07,232585,5,true,1225721008,2022-11-11T23:24:40Z,"experimental hip hop,jazz rap","Dynamite Hill",0.673,0.527,7,-10.461,1,0.265,0.0222,0.000849,0.0796,0.412,76.654,3
spotify:track:13rGh7oaW3JEXxNQbYWa7K,"Blue Forces","BAG TALK DELUXE","Pink Siifu;YUNGMORPHEUS;JayBee Lamahj",2022-11-07,229613,5,true,1225721008,2022-11-11T23:36:24Z,"experimental hip hop","Dynamite Hill",0.423,0.793,9,-9.555,0,0.114,0.496,0.00000207,0.389,0.527,99.337,5
spotify:track:4hhLrQSzBeAGVYPYBw5can,"II","Shebang","Oren Ambarchi",2022-09-30,634333,7,false,1225721008,2022-11-14T00:30:06Z,"electroacoustic,drone,ambient,experimental,drone metal,avant-garde,musique concrète,minimalism,free jazz","Drag City",0.535,0.555,10,-18.785,0,0.0374,0.0132,0.884,0.473,0.31,114.997,4
spotify:track:2BSy3MQmJxEEVeVPuCDUM6,"You Ain't Never Lied","Certain Reveries","Ben LaMar Gay",2022-11-11,384506,0,false,1225721008,2022-11-14T14:56:26Z,"experimental jazz,free jazz,indie jazz,afro-cuban jazz,nu jazz","International Anthem",0.347,0.335,1,-15.592,1,0.174,0.933,0.778,0.0857,0.548,86.125,1
spotify:track:1OI1FtNaVPYbfrHF3GmCe5,"Água Futurism","Certain Reveries","Ben LaMar Gay",2022-11-11,696680,0,false,1225721008,2022-11-14T16:04:40Z,"experimental jazz,free jazz,indie jazz,afro-cuban jazz,nu jazz","International Anthem",0.408,0.164,2,-17.627,1,0.0342,0.87,0.855,0.106,0.035,107.256,3
spotify:track:6fDJ4QRwrq7U7sAmfS9b50,"New Tongues Tell Old Fibs.","Certain Reveries","Ben LaMar Gay",2022-11-11,383706,0,false,1225721008,2022-11-14T16:05:10Z,"experimental jazz,free jazz,indie jazz,afro-cuban jazz,nu jazz","International Anthem",0.415,0.548,7,-15.168,1,0.0898,0.739,0.93,0.108,0.386,135.55,1
spotify:track:1OiEyOhzqSVy88ZO6Gzqxf,"PARDON?","Super Champon","Otoboke Beaver",2022-03-23,105466,0,true,1225721008,2022-11-15T03:40:07Z,"noise rock,j-rock,riot grrrl,egg punk,hardcore punk","Damnably",0.297,0.961,7,-1.302,1,0.235,0.0538,0.123,0.33,0.341,130.951,4
spotify:track:4iFJ7m16zSeMGITGXvacoP,"I Ate 14gs of Mushrooms and Bwoy Oh Bwoy","I Don't Give a Fuck About This Rap Shit, Imma Just Drop Until I Don't Feel Like It Anymore","$ilkMoney",2022-11-15,105620,17,true,1225721008,2022-11-18T22:49:09Z,"","DB$B Records",0.602,0.904,10,-5.946,0,0.328,0.269,0,0.203,0.833,154.505,4
spotify:track:78EHZmTh9165VoHqpN1jb8,"Cuummoney Amiliani","I Don't Give a Fuck About This Rap Shit, Imma Just Drop Until I Don't Feel Like It Anymore","$ilkMoney",2022-11-15,172697,12,true,1225721008,2022-11-18T23:11:58Z,"","DB$B Records",0.488,0.919,1,-3.307,1,0.332,0.166,0,0.155,0.516,87.92,4
spotify:track:6nDSPdHkL8dBFP9KitHSa9,"Emmm, Nigga You Is Tasty >:)","I Don't Give a Fuck About This Rap Shit, Imma Just Drop Until I Don't Feel Like It Anymore","$ilkMoney",2022-11-15,187098,7,true,1225721008,2022-11-18T23:23:11Z,"","DB$B Records",0.457,0.808,6,-5.314,1,0.177,0.00794,0,0.128,0.964,79.083,4
spotify:track:0mBXiDC9DcYRJbws3LhGUX,"Holy Man","Holy Man","Kahil El'Zabar;Ethnic Heritage Ensemble;Dwight Trible;David Ornette Cherry",2022-11-18,296587,0,false,1225721008,2022-11-21T16:09:00Z,"free jazz,experimental jazz,avant-garde,jazz funk,cool jazz,hard bop,nu jazz","Spiritmuse Records",0.647,0.304,6,-14.809,1,0.0805,0.503,0.000214,0.186,0.538,108.847,4
spotify:track:34SQ0Qlha2Qj9yYDSGBQqF,"Morrasol","Kveldsragg","Gisle Røen Johansen",2022-09-29,764080,0,false,1225721008,2022-11-22T19:24:38Z,"","Jazzaggression",0.177,0.675,0,-10.506,1,0.0518,0.0359,0.537,0.293,0.292,145.475,4
spotify:track:6nhd4cWEYapY5704NqOcOk,"Reuts","Reuts","15 15",2022-11-16,326622,0,false,1225721008,2022-11-22T20:30:37Z,"","S76",0.523,0.509,1,-8.381,1,0.395,0.0658,0.00701,0.0245,0.574,89.897,4
spotify:track:7MCPnRGyfJfRgnHf4mlvfG,"once the reaper","once the reaper / d.m.ii","Joe Rainey",2022-11-22,316247,1,false,1225721008,2022-11-23T00:31:01Z,"native american music,experimental","Psychic Hotline",0.314,0.73,1,-8.012,0,0.254,0.204,0.304,0.11,0.051,142.677,4
spotify:track:2H6whIoHl5JOsHNgTPhKaj,"d.m.ii","once the reaper / d.m.ii","Joe Rainey",2022-11-22,356533,1,false,1225721008,2022-11-23T00:37:09Z,"native american music,experimental","Psychic Hotline",0.41,0.499,8,-15.481,0,0.0642,0.693,0.875,0.126,0.199,119.658,4
spotify:track:6XhMCqd08EyJKxthfkJowq,"F.I.A.S.O.M. Pt. 1","MATA","M.I.A.",2022-10-14,90973,24,false,1225721008,2022-11-23T19:54:31Z,"","M.I.A./Island",0.3,0.612,8,-5.643,1,0.0503,0.0879,0.557,0.359,0.115,130.575,4
spotify:track:48FhuHbvH4XabWrFJ98f2i,"100% Sustainable","MATA","M.I.A.",2022-10-14,144133,23,false,1225721008,2022-11-23T19:58:24Z,"","M.I.A./Island",0.563,0.883,10,-3.1,1,0.526,0.65,0,0.645,0.854,91.611,4
spotify:track:20cSoj10PeEVXoH1caUtja,"Kicked It in the Sun","Kicked It in the Sun","Zhero;Built To Spill",2022-11-19,226152,0,false,1225721008,2022-11-25T05:22:57Z,"neofolk","Zhero",0.695,0.526,0,-8.269,1,0.0332,0.338,0.0294,0.0782,0.577,130.575,4
spotify:track:777DKeyfmlE6RbhKoN04IQ,"Flaming Swords","Flaming Swords","Fievel Is Glauque",2022-11-25,145400,0,false,1225721008,2022-11-25T17:49:15Z,"shibuya-kei","MATH Interactive",0.504,0.73,5,-5.696,1,0.0492,0.718,0.293,0.372,0.884,86.815,4
spotify:track:6PIunF1Vs8Upk7errimJYE,"marcescent","yield","cktrl",2022-10-28,579640,0,false,1225721008,2022-11-27T22:09:16Z,"ambient jazz","cktrl",0.244,0.0868,0,-17.777,1,0.0405,0.838,0.759,0.105,0.122,74.977,3
spotify:track:7IrDXseVGL8PY19uNpeV5m,"Friend in the Mirror","STAR IN THE HOOD","Klein",2022-11-04,231540,0,false,1225721008,2022-11-28T22:19:38Z,"experimental,musique concrète","Parkwuud Entertainment",0.103,0.122,6,-24.468,0,0.0436,0.832,0.719,0.111,0.171,167.852,5
spotify:track:5jlQpzEgitRRQBI72QJeuI,"postcode wars","STAR IN THE HOOD","Klein",2022-11-04,272457,0,false,1225721008,2022-11-28T22:23:30Z,"experimental,musique concrète","Parkwuud Entertainment",0.26,0.491,10,-13.081,1,0.0618,0.858,0.951,0.136,0.421,99.9,3
spotify:track:6uVZddXkgQIArp8myEHs4x,"Mercury","Gemini Rights","Steve Lacy",2022-07-15,295411,63,true,1225721008,2022-11-30T20:02:01Z,"","L-M Records/RCA Records",0.699,0.75,9,-6.481,0,0.0542,0.543,0.0137,0.333,0.887,151.035,3
spotify:track:5Z4EEIaSzeRmYze3W47S1k,"Amber","Gemini Rights","Steve Lacy",2022-07-15,173529,53,false,1225721008,2022-11-30T20:08:45Z,"","L-M Records/RCA Records",0.507,0.396,6,-7.637,1,0.0251,0.704,0.00115,0.162,0.366,89.908,4
spotify:track:04ssnZxEPeyrenIMtnsjzD,"Purple","Divine -C","504 Aquatic",2022-11-18,342000,0,false,1225721008,2022-11-30T20:55:57Z,"","kshack",0.77,0.636,1,-17.055,1,0.142,0.0691,0.867,0.333,0.812,138.05,4
spotify:track:0b0ZkWd4uluofwpuOBqznZ,"No Sweat In My Sweatpants","Writings Ov Tomato","Gav & Jord;Equiknoxx",2022-06-24,220150,0,false,1225721008,2022-12-01T21:34:46Z,"dancehall,soca,dub techno","MAL",0.79,0.512,11,-16.774,1,0.041,0.0276,0.954,0.123,0.707,132.974,4
spotify:track:410TZrK18uRjtsTunG14cl,"Middle of the Ocean","Her Loss","Drake",2022-11-04,356389,65,true,1225721008,2022-12-01T23:50:04Z,"rap","OVO / Republic Records",0.621,0.707,4,-5.844,0,0.355,0.158,0,0.394,0.255,76.21,4
spotify:track:35tJKCIDe8L915TEBAks0g,"We Win (with Kirk Franklin) - Space Jam: A New Legacy","Space Jam: A New Legacy (Original Motion Picture Soundtrack)","Lil Baby;Kirk Franklin",2021-07-09,194999,30,false,1225721008,2022-12-01T23:50:45Z,"gospel,christian r&b,worship","Space Jam 2 Soundtrack",0.478,0.921,6,-3.61,1,0.341,0.0182,0,0.749,0.418,84.377,4
spotify:track:1GMA7ApmOCE8JAfp6rGVeD,"Part III","Trio III (Radio Edits)","Marty Holoubek;Eiko Ishibashi;Tatsuhisa Yamamoto",2022-06-15,448600,3,false,1225721008,2022-12-02T00:01:41Z,"experimental jazz,free jazz,electroacoustic,avant-garde,nu jazz","APOLLO SOUNDS",0.26,0.0825,2,-23.484,1,0.0388,0.771,0.831,0.103,0.0968,76.599,4
spotify:track:50Ys3MIsr02JWrtFvAKvA8,"tagabow (intro)","s","They Are Gutting a Body of Water",2022-10-17,205157,0,false,1225721008,2022-12-02T00:16:00Z,"shoegaze,slowcore,noise rock","Smoking Room",0.422,0.881,9,-7.209,0,0.0404,0.00182,0.934,0.432,0.436,100.033,4
spotify:track:1bBZXwhr50og1mixZE65w8,"Sparrowpit","From There / To Here: UK / US Recordings 1974-1982","Bridget St John",2022-08-26,188666,3,false,1225721008,2022-12-02T03:26:14Z,"folk","Cherry Red Records",0.688,0.636,7,-12.035,1,0.0445,0.541,0.000158,0.115,0.753,120.627,4
spotify:track:5apBs0yy8O0OcVWmmC4dwF,"Flood Stage","Flood Stage","Daniel Bachman",2022-09-20,306198,0,false,1225721008,2022-12-02T03:29:20Z,"","Three Lobed Recordings",0.164,0.416,8,-19.287,1,0.0791,0.827,0.969,0.542,0.204,131.521,3
spotify:track:7g8xPLltzOpOlTvnXPhZBR,"Mourning Dove","Cicada Lite (Live in Texas)","Sam Gendel",2022-07-29,362013,2,false,1225721008,2022-12-02T03:44:47Z,"ambient jazz,nu jazz,experimental jazz,indie jazz","Unseen Worlds",0.123,0.299,3,-11.977,1,0.0334,0.901,0.919,0.0668,0.218,85.995,4
spotify:track:2vRidmUrgY8KWpVbs2eHAA,"The Positive and the Negative","The Positive and the Negative","Surprise Chef",2022-01-21,287349,14,false,1225721008,2022-12-02T03:53:00Z,"jazz funk,indie jazz,jazz house","Mr Bongo",0.38,0.563,3,-14.17,1,0.0502,0.0132,0.875,0.107,0.235,93.751,4
spotify:track:7s1xvCakJRMh6kNCdVyPbi,"Oceans Of Milk And Treacle","Oceans of Milk and Treacle","Mike Cooper",2022-01-14,258574,0,false,1225721008,2022-12-02T03:54:35Z,"electroacoustic,exotica,experimental,avant-garde","Room 40",0.193,0.451,0,-10.93,1,0.0336,0.053,0.00275,0.0601,0.364,116.939,4
spotify:track:0lMclTOPx6KUqmSnEJQHIr,"Clear Major","Clear Major","Ches Smith",2022-03-25,929453,0,false,1225721008,2022-12-02T04:05:44Z,"free jazz,experimental jazz,avant-garde,jazz","Pyroclastic Records",0.369,0.198,11,-19.442,0,0.0523,0.9,0.743,0.125,0.207,144.137,3
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,"BILLIE EILISH.","BILLIE EILISH.","Armani White",2022-05-19,99282,65,true,1225721008,2022-12-02T04:21:13Z,"","Legendbound, LLC / Def Jam Recordings",0.9,0.509,1,-6.647,1,0.257,0.115,0.00000167,0.0937,0.765,100.007,4
spotify:track:6lui1wmEWygXjUDug0h73Z,"Movement 7","At Issue","Kim Gordon;Loren Connors",2022-01-05,199200,4,false,1225721008,2022-12-02T04:30:00Z,"noise rock,electroacoustic,avant-garde,ambient folk,drone","Atypeek Music / Alara Music",0.162,0.172,7,-16.268,1,0.0401,0.987,0.348,0.16,0.0349,67.259,4
spotify:track:2zhkp6DyHkPDD3DIJGIuNc,"New Kind Of Border","Follower","Chris Abrahams",2022-12-02,258672,0,false,1225721008,2022-12-02T15:01:18Z,"electroacoustic,experimental jazz,musique concrète,experimental,avant-garde,drone,ambient","Room 40",0.43,0.547,3,-14.694,1,0.205,0.0725,0.0318,0.115,0.253,132.185,4
spotify:track:6dG3InoQ9BSumj2YGiyp9E,"Glassy Tenseness Of Evening","Follower","Chris Abrahams",2022-12-02,483763,0,false,1225721008,2022-12-02T15:18:19Z,"electroacoustic,experimental jazz,musique concrète,experimental,avant-garde,drone,ambient","Room 40",0.43,0.228,10,-24.759,0,0.0623,0.112,0.693,0.31,0.0342,100.554,4
spotify:track:2UoIMQMNZu4r7WEcGVMEzR,"Movement 2","At Issue","Kim Gordon;Loren Connors",2022-01-05,304346,4,false,1225721008,2022-12-02T19:08:10Z,"noise rock,electroacoustic,avant-garde,ambient folk,drone","Atypeek Music / Alara Music",0.162,0.3,2,-14.535,1,0.0363,0.968,0.922,0.108,0.0384,77.274,1
spotify:track:3tkftcdXeI7mSLY2hO19aR,"Gold Chain Punk (whogonbeatmyass?)","Diaspora Problems","Soul Glo",2022-03-25,227000,33,true,1225721008,2022-12-03T19:38:05Z,"hardcore punk,screamo,hardcore,mathcore,noise rock","Epitaph",0.3,0.964,6,-1.779,0,0.184,0.000234,0.0268,0.303,0.187,141.759,4
spotify:track:56p4E0RnszSARfRvtflXCF,"Storm Rips Banana Tree","Orange","CS + Kreme",2022-11-04,1194880,1,false,1225721008,2022-12-04T22:09:38Z,"electroacoustic,ambient","The Trilogy Tapes",0.319,0.448,1,-15.6,1,0.0483,0.412,0.772,0.0943,0.0382,119.635,5
spotify:track:0KgqfFDS6vvzZ50IozlD1Y,"Hangover Game","Boat Songs","MJ Lenderman",2022-04-29,136124,0,false,1225721008,2022-12-05T18:48:20Z,"alt country","Dear Life Records",0.535,0.808,4,-11.782,1,0.0371,0.00864,0.186,0.361,0.885,119.895,4
spotify:track:27IyDvGEoJiZbhD4PG4lV7,"MYSTICAL","Jp5000","Junglepussy",2022-02-04,112188,13,true,1225721008,2022-12-05T19:09:55Z,"alternative r&b","Junglepussy",0.413,0.739,6,-7.273,0,0.098,0.0759,0.0000756,0.31,0.472,124.277,3
spotify:track:1ecnvIuufdS0qLLuPSU3rA,"Work My (SBF21)","Work My (SBF21)","DJ Manny",2022-09-28,192000,0,false,1225721008,2022-12-06T23:22:57Z,"footwork,baltimore club,chicago house","Moveltraxx",0.832,0.484,8,-11.878,1,0.323,0.0157,0.935,0.109,0.0883,159.918,4
spotify:track:5U1VSnoou2OIDdjfPqBODP,"Drop Down Do A Split","Street Bangers Factory 21","DJ Roc;Katie Got Bandz;The Crack Capone DJ Roc",2022-09-30,312683,0,false,1225721008,2022-12-06T23:36:06Z,"footwork,baltimore club,chicago house,chicago drill,drill","Moveltraxx",0.891,0.471,7,-7.929,1,0.131,0.0029,0.154,0.0918,0.513,80.005,4
spotify:track:7blUTatKmxVzkQEuK677GM,"Trans Feminist Symphonic Music","Trans Feminist Symphonic Music","Gavilán Rayna Russom",2022-02-16,4274400,0,false,1225721008,2022-12-07T16:29:47Z,"experimental","Longform Editions",0.306,0.659,0,-18.692,1,0.407,0.886,0.866,0.0842,0.0742,200.013,4
spotify:track:6EnttjY7yMfmnRJvqFUFKk,"The Other Village","Elastic Wave","Gard Nilssen Acoustic Unity",2022-07-15,209766,1,false,1225721008,2022-12-07T18:27:56Z,"free jazz,jazz","ECM Records",0.29,0.246,5,-11.14,0,0.0332,0.737,0.627,0.131,0.263,96.787,4
spotify:track:3IfubiA2HlLdwwNShXwW7q,"BLUE CRUSH ANGEL","Spiderr","Bladee",2022-09-30,194707,35,false,1225721008,2022-12-07T18:42:25Z,"cloud rap,hyperpop","YEAR0001",0.74,0.311,6,-13.083,1,0.0534,0.903,0.0589,0.163,0.766,129.938,4
